Common_Name,Issuer_Name,Country,Industry,Sector,Year_MSCI,Rating_year,Rating_month,Market_Capital,Mark.Cap_type,Overall_Company_Rating,Industry_Adjusted_Score,Weighted_Average_Score,E_score,E_weight,S_score,S_weight,G_score,G_weight,Year_TRASE,Country_trade,Commodity,DF_E,volume,gvkey,assets,sales,book_equity,net_income,enterprise_value,gp_at,ni_be,ope_be,debt_bev,cash_lt,lt_ppen,debt_at,age,News_count,me
Company_031,Company_031,United States,Food Products,Consumer Staples,2014,2013,12,15400,search,AA,8,5.2,6.6,51.4,3,43.6,10,5,2013,Brazil,soy,360431.133,21859210.04,144435,29039.25,62027,10366.5,538.5,16732.387091128,0.111158428906458,0.0511169124907888,0.134726460300867,0.584190423063637,0.236425032796469,3.0039618636337,0.336913938482175,354.5,2,11172.137091128
Company_031,Company_031,United States,Food Products,Consumer Staples,2015,2014,11,17100,search,AAA,9,5.6,6.3,55,3.7,38,10,7,2014,Brazil,soy,166633.4914,13944289.87,144435,27181.5,61178,9464,38.5,16298.9379096025,0.117918590574477,0.00400481893104673,0.136314924923795,0.651562098033665,0.30280836831856,2.78277551968204,0.346434822347603,366.5,1,12029.9379096025
Company_031,Company_031,United States,Food Products,Consumer Staples,2015,2014,11,17100,search,AAA,9,5.6,6.3,55,3.7,38,10,7,2014,Brazil/Paraguay,soy,170297.8222,12139360.7,144435,27181.5,61178,9464,38.5,16298.9379096025,0.117918590574477,0.00400481893104673,0.136314924923795,0.651562098033665,0.30280836831856,2.78277551968204,0.346434822347603,366.5,1,12029.9379096025
Company_031,Company_031,United States,Food Products,Consumer Staples,2016,2015,11,13400,search,AAA,10,6,7,49,4.2,38,7.9,13,2015,Brazil,soy,173689.278,12205370.25,144435,20871.75,55116.75,7578.5,610.5,14692.1923932158,0.165638994603376,0.0819004071450538,0.196570653126788,0.451685885706368,0.156886367458253,2.29403164577712,0.251385910611103,378.5,7,11441.4423932158
Company_031,Company_031,United States,Food Products,Consumer Staples,2016,2015,11,13400,search,AAA,10,6,7,49,4.2,38,7.9,13,2015,Brazil/Argentina/Paraguay,soy,180311.0274,15611254.02,144435,20871.75,55116.75,7578.5,610.5,14692.1923932158,0.165638994603376,0.0819004071450538,0.196570653126788,0.451685885706368,0.156886367458253,2.29403164577712,0.251385910611103,378.5,7,11441.4423932158
Company_031,Company_031,United States,Food Products,Consumer Staples,2017,2016,11,13600,search,AAA,10,6.4,7.3,49,4.6,38,8.1,13,2016,Brazil,soy,140903.7655,11971116.27,144435,19348.75,42981.25,6197.25,700.25,12511.2861559502,0.166990263106769,0.112652081549578,0.242293576817461,0.480850206441753,0.113684731916109,2.56541682988063,0.266330522554526,390.5,4,8735.28615595023
Company_031,Company_031,United States,Food Products,Consumer Staples,2017,2016,11,13600,search,AAA,10,6.4,7.3,49,4.6,38,8.1,13,2016,Brazil/Argentina/Paraguay,soy,149612.7368,17146552.44,144435,19348.75,42981.25,6197.25,700.25,12511.2861559502,0.166990263106769,0.112652081549578,0.242293576817461,0.480850206441753,0.113684731916109,2.56541682988063,0.266330522554526,390.5,4,8735.28615595023
Company_031,Company_031,United States,Food Products,Consumer Staples,2018,2017,11,12700,search,AAA,10,6,6.6,48,4.7,36,7.5,16,2017,Brazil,soy,135913.7475,13258737.51,144435,20071.5,43884,6764.75,629,14486.11698,0.141755531383174,0.0932076571690284,0.188142842434935,0.459759924318085,0.0957127798293639,2.41458236967468,0.263891232542968,402.5,14,10392.11698
Company_031,Company_031,United States,Food Products,Consumer Staples,2018,2017,11,12700,search,AAA,10,6,6.6,48,4.7,36,7.5,16,2017,Brazil/Argentina/Paraguay,soy,141031.8952,16616723.9,144435,20071.5,43884,6764.75,629,14486.11698,0.141755531383174,0.0932076571690284,0.188142842434935,0.459759924318085,0.0957127798293639,2.41458236967468,0.263891232542968,402.5,14,10392.11698
Company_031,Company_031,United States,Food Products,Consumer Staples,2019,2018,12,10300,search,AAA,10,6.7,6.9,48,6,36,7.4,16,2018,Brazil,soy,75784.09281,11149365.12,144435,21157.75,45728,6582.5,183.5,14825.0546772696,0.118711689763354,0.0263140948511381,0.136614958857281,0.50315758707606,0.0861044275976513,2.5283108002906,0.301630480878591,414.5,22,9568.80467726962
Company_031,Company_031,United States,Food Products,Consumer Staples,2019,2018,12,10300,search,AAA,10,6.7,6.9,48,6,36,7.4,16,2018,Brazil/Argentina/Paraguay,soy,104008.1616,18047954.64,144435,21157.75,45728,6582.5,183.5,14825.0546772696,0.118711689763354,0.0263140948511381,0.136614958857281,0.50315758707606,0.0861044275976513,2.5283108002906,0.301630480878591,414.5,22,9568.80467726962
Company_031,Company_031,United States,Food Products,Consumer Staples,2019,2018,12,10300,search,AAA,10,6.7,6.9,48,6,36,7.4,16,2018,Indonesia,palm oil,39.16416358,7999.985542,144435,21157.75,45728,6582.5,183.5,14825.0546772696,0.118711689763354,0.0263140948511381,0.136614958857281,0.50315758707606,0.0861044275976513,2.5283108002906,0.301630480878591,414.5,22,9568.80467726962
Company_031,Company_031,United States,Food Products,Consumer Staples,2020,2019,11,10300,search,AAA,8.6,5.5,5.2,52,5.4,29,6.6,19,2019,Brazil,soy,34621.14818,4030880.461,144435,20457.5,44894.25,5878.25,348,13428.3477808631,0.143769426898559,0.0590459071721669,0.215791230069339,0.531512937452937,0.0708387507327872,2.40364661611909,0.328338298364706,426.5,25,7657.09778086313
Company_031,Company_031,United States,Food Products,Consumer Staples,2020,2019,11,10300,search,AAA,8.6,5.5,5.2,52,5.4,29,6.6,19,2019,Brazil/Argentina/Paraguay,soy,75506.60268,16276030.49,144435,20457.5,44894.25,5878.25,348,13428.3477808631,0.143769426898559,0.0590459071721669,0.215791230069339,0.531512937452937,0.0708387507327872,2.40364661611909,0.328338298364706,426.5,25,7657.09778086313
Company_031,Company_031,United States,Food Products,Consumer Staples,2021,2020,6,7870,search,AAA,8.6,5.7,6,37,5.1,30,5.7,33,2020,Brazil,soy,75672.2935,18820847.04,144435,18526.5,40789,4708.25,-1322,12133.5695397545,0.0572618924956447,-0.284869961,-0.116198918,0.577054834953078,0.0754757750851763,2.74204500313535,0.342632800472155,438.5,27,6754.81953975455
Company_031,Company_031,United States,Food Products,Consumer Staples,2021,2020,6,7870,search,AAA,8.6,5.7,6,37,5.1,30,5.7,33,2020,Indonesia,palm oil,2260.92711,106675.1625,144435,18526.5,40789,4708.25,-1322,12133.5695397545,0.0572618924956447,-0.284869961,-0.116198918,0.577054834953078,0.0754757750851763,2.74204500313535,0.342632800472155,438.5,27,6754.81953975455
Company_032,Company_032,China,Trading Companies & Distributors,Industrials,2021,2020,8,3983.209554,original,CCC,0,3.4,4,23,1.8,23,3.8,54,2020,Brazil,soy,88.03395,42772.24933,260234,45441.0702171115,48500.87652,4510.13864150296,743.789035377718,11776.5037941365,0.0672325650789859,0.165013473159119,0.33174298803948,0.966944200996827,0.140206483654464,119.035988230318,0.293175725753009,438.5,0,3520.29832946784
Company_033,Company_033,France,Energy Equipment & Services,Energy,2015,2014,1,3360,search,AA,7.6,7.5,7.7,52,8.2,22,6.4,26,2014,Brazil,soy,4059.885301,1859365.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_033,Company_033,France,Energy Equipment & Services,Energy,2016,2015,6,1340,search,AA,8.3,8,7.7,46,9.8,21,7.1,33,2015,Brazil,soy,17217.61359,2127483.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_033,Company_033,France,Energy Equipment & Services,Energy,2017,2016,6,680,search,AA,8.3,7.2,7.5,46,8.3,21,6.2,33,2016,Brazil,soy,7810.280121,1036045.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_033,Company_033,France,Energy Equipment & Services,Energy,2019,2018,8,2710,search,AA,8.3,6.7,7.4,47,8.2,17,5,36,2018,Brazil,soy,1567.54925,261041.8894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_033,Company_033,France,Energy Equipment & Services,Energy,2020,2019,9,2210,search,AA,8,6.6,7.9,45,9,14,4.4,41,2019,Brazil,soy,755.047452,288866.2335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_033,Company_033,France,Energy Equipment & Services,Energy,2021,2020,7,1030,search,AA,8.57,7.8,8.4,50,10,15,5.9,35,2020,Brazil,soy,355.9696846,371087.2307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_034,Company_034,Hong Kong,Food Products,Consumer Staples,2014,2013,12,3970,search,BBB,5.6,4.2,2.2,41.2,5.3,53.8,8.5,5,2013,Brazil,soy,8.588160039,19743.65,201171,19643.0369730001,15983.6788348098,3689.04938168878,231.127574731705,9117.92684330606,0.280660701847391,0.0627062557209612,0.460503300422423,0.805799264932389,0.154870566058172,1.60262616856503,0.392855779775107,354.5,0,3255.40258765403
Company_034,Company_034,Hong Kong,Food Products,Consumer Staples,2018,2017,8,6090,search,A,6.4,4.8,4.2,46,5.6,39,4.8,15,2017,Brazil,soy,1950.220425,145492.04,201171,23406.805596098,20969.6928106728,4044.49696195264,224.030814538336,11926.0615157702,0.320053871939796,0.0550954654622611,0.566719847024042,0.741578924441435,0.10667589114403,1.51344646375145,0.365747716210543,402.5,0,4812.09599768296
Company_034,Company_034,Hong Kong,Food Products,Consumer Staples,2019,2018,8,4410,search,BBB,4.7,4.3,5,41,5.4,40,0.3,19,2018,Brazil,soy,5520.288249,3076270.53,201171,27545.1226926598,24626.1370739624,4511.60910900585,463.253694204136,12275.5042334514,0.309654438967029,0.102444350776668,0.553097020379177,0.760911150383533,0.109823231627209,1.53732810685946,0.371365886369252,414.5,0,3840.33667505559
Company_034,Company_034,Hong Kong,Food Products,Consumer Staples,2020,2019,10,3230,search,BBB,5.7,4.6,4.6,43,5.8,38,2.5,19,2019,Brazil,soy,12220.69574,991216.7525,201171,31757.7800243568,27029.1639828043,4514.62224323487,234.762500073906,14405.9303619501,0.282388435441687,0.0524957867635398,0.614305835449946,0.779902961119527,0.0788929354977347,1.6859176182087,0.418568919008917,426.5,0,2554.37909129969
Company_035,Company_035,South Korea,Food Products,Consumer Staples,2018,2017,8,4434.57526,original,A,6.4,4.8,4.2,46,5.6,39,4.8,15,2017,Brazil,soy,0.012036412,54.43679997,286420,13532.6417561563,12703.0769732688,3548.4073266927,222.484969236368,9239.23174358634,0.233838548767945,0.0627424930608756,0.313878077466262,0.685675621297802,0.0947683679668846,1.32298206234536,0.424720671742173,402.5,0,4278.0130497235
Company_035,Company_035,South Korea,Food Products,Consumer Staples,2019,2018,8,4771.997887,original,BBB,4.7,4.3,5,41,5.4,40,0.3,19,2018,Brazil,soy,0.012640146,108.8735995,286420,16302.6932050004,15151.2004623328,4201.48464352588,487.123135363608,10554.2615035912,0.221202795488024,0.111426826651294,0.285723480521036,0.680101224010629,0.0880817752699203,1.33477861463365,0.42169866119654,414.5,0,4593.66811385758
Company_035,Company_035,South Korea,Food Products,Consumer Staples,2020,2019,10,3053.126126,original,BBB,5.7,4.6,4.6,43,5.8,38,2.5,19,2019,Brazil,soy,0.25079871,317.6346038,286420,19571.3146229612,17172.0368373631,4976.62946969067,624.937304254116,11465.2946140433,0.193295672921506,0.12648584469289,0.262949005288924,0.669149090821073,0.0539503536774332,1.3820700090616,0.432225206709706,426.5,0,3625.55915795318
Company_035,Company_035,South Korea,Food Products,Consumer Staples,2021,2020,10,4965.259815,original,A,7.1,4.8,5.4,41,5.7,26,3.2,33,2020,Brazil,soy,22.32290731,5916.957429,286420,22129.5940001088,19311.2118678913,5140.09629734746,284.355247573224,11808.0421138607,0.203348822896377,0.0542951860619935,0.330268714179584,0.702100400738924,0.0967984840637052,1.51378384581409,0.407647651951972,438.5,0,4155.93486372571
Company_036,Company_036,Thailand,Food Products,Consumer Staples,2021,2020,12,NA,search,BBB,4.6,4,3.6,31,5.5,36,2.9,33,2020,Brazil,soy,145.9461132,29151.78488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2014,2013,4,NA,search,BBB,4.9,3.9,4.7,42.5,3,52.5,7,5,2013,Brazil,soy,97773.04019,13619725.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2015,2014,11,NA,search,BB,3.1,3.3,5.1,55,1.3,38,1,7,2014,Brazil,soy,58554.88285,8186686.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2015,2014,11,NA,search,BB,3.1,3.3,5.1,55,1.3,38,1,7,2014,Brazil/Paraguay,soy,62914.46981,8263066.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2017,2016,11,NA,search,BBB,4.4,4,5.6,49,2,38,4.3,13,2016,Brazil,soy,61046.5863,10689736.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2017,2016,11,NA,search,BBB,4.4,4,5.6,49,2,38,4.3,13,2016,Brazil/Argentina/Paraguay,soy,60898.81568,15839831.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2018,2017,11,NA,search,A,6.4,4.8,6.1,48,3.4,36,4.1,16,2017,Brazil,soy,91819.08785,13469426.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2018,2017,11,NA,search,A,6.4,4.8,6.1,48,3.4,36,4.1,16,2017,Brazil/Argentina/Paraguay,soy,89093.60142,16913210.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2019,2018,12,NA,search,A,6.2,4.8,6.1,48,3.7,36,3.6,16,2018,Brazil,chicken,0.006730736,52.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2019,2018,12,NA,search,A,6.2,4.8,6.1,48,3.7,36,3.6,16,2018,Brazil,soy,54090.58683,12722366.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2019,2018,12,NA,search,A,6.2,4.8,6.1,48,3.7,36,3.6,16,2018,Brazil/Argentina/Paraguay,soy,65409.34833,18522039.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2019,2018,12,NA,search,A,6.2,4.8,6.1,48,3.7,36,3.6,16,2018,Indonesia,palm oil,271.6671885,79515.5525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2020,2019,12,NA,search,A,6.3,4.8,6,52,3.5,29,3.4,19,2019,Brazil,soy,3438.940161,1358957.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2020,2019,12,NA,search,A,6.3,4.8,6,52,3.5,29,3.4,19,2019,Brazil/Argentina/Paraguay,soy,40704.82544,18400990.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2020,2019,12,NA,search,A,6.3,4.8,6,52,3.5,29,3.4,19,2019,Indonesia,palm oil,2202.230976,213095.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2016,2015,11,NA,search,BBB,5,3.9,5.5,49,1.7,38,4.1,13,2015,Brazil,soy,97343.91469,10148753.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA
Company_037,Company_037,United States,Food Products,Consumer Staples,2016,2015,11,NA,search,BBB,5,3.9,5.5,49,1.7,38,4.1,13,2015,Brazil/Argentina/Paraguay,soy,102400.8772,14974602.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA
Company_038,Company_038,Chile,Retail - Food & Staples,Consumer Staples,2016,2015,8,5875.907739,original,CCC,0.3,2.7,2.4,30,2.4,57,5.2,13,2015,Brazil,beef,878.9717851,3855.265242,160381,17033.5120614577,18197.4058147222,8005.23791608207,344.073639746078,11092.371713571,0.309251090063413,0.0429758321924453,0.100769125527148,0.437678265380698,0.0421766230356642,1.87791622518984,0.298730707005847,378.5,0,6424.01491225795
Company_038,Company_038,Chile,Retail - Food & Staples,Consumer Staples,2017,2016,8,8487.795184,original,CCC,1.4,2.6,2.6,26,2.9,61,1.5,13,2016,Brazil,beef,918.8672781,5077.779147,160381,14637.3380111391,16055.7132784415,6835.3903938849,368.227069778948,11986.6967237006,0.336895998485487,0.0534348767940136,0.0997038398079827,0.473255448566605,0.0618812244617734,2.22290699967671,0.326154069970194,390.5,0,7754.08606855794
Company_038,Company_038,Chile,Retail - Food & Staples,Consumer Staples,2018,2017,8,8656.848308,original,CCC,0.6,3,2.7,26,3.1,58,2.8,16,2017,Brazil,beef,719.7181815,4490.142213,160381,15461.8550336817,15718.4025301693,7215.99872671995,534.817730193193,12704.5011062892,0.309727570194422,0.0741853793609949,0.103230518826011,0.470898863481025,0.0543646649029527,2.1290122934454,0.323285336690305,402.5,0,8217.21534217458
Company_039,Company_039,Thailand,Food Products,Consumer Staples,2016,2015,11,4521.583861,original,B,2.4,3.1,2.2,36,3.5,55,3.5,9,2015,Brazil,soy,0.016375235,571.5864,103951,12735.067903837,12925.6409060518,3735.24673504486,340.006993929545,9878.0613133521,0.177422833953041,0.0910169517273371,0.179814570066463,0.690403647137443,0.150536181119657,2.015434099,0.477444941831954,378.5,0,4957.81956836579
Company_039,Company_039,Thailand,Food Products,Consumer Staples,2017,2016,12,6373.236244,original,BB,3.9,3.8,2.8,36,4.5,55,4.3,9,2016,Brazil,beef,22.61372201,418.6293387,103951,13502.3420324639,12192.4688699677,3524.5414567392,327.049501792493,11726.9306367222,0.171313751286153,0.0926834643570134,0.195923581506102,0.720365952686854,0.127865799695897,2.04475540109278,0.505348143541891,390.5,7,5990.06956015296
Company_039,Company_039,Thailand,Food Products,Consumer Staples,2018,2017,11,6226.26594,original,BB,4.2,4,4.1,36,4.3,55,1.9,9,2017,Brazil,beef,78.7530894,1635.17502,103951,16213.2898720253,13410.3771723181,4317.18015429738,421.400839391799,13452.0889848376,0.163021321335223,0.0984492423447145,0.227977993513297,0.72397227372189,0.112037331095218,2.1116128507171,0.515756108886411,402.5,1,6257.64622871921
Company_039,Company_039,Thailand,Food Products,Consumer Staples,2021,2020,12,7693.745284,original,BBB,4.6,4,3.6,31,5.5,36,2.9,33,2020,Brazil,soy,5.185660901,14999.99991,103951,22300.7840243642,17644.6960732829,6012.97729813686,626.753824099365,18128.4309124578,0.152632305329286,0.103947412307896,0.206283305216288,0.745384965549436,0.129488358419193,2.06970076138608,0.544471607430766,438.5,0,7937.59102412981
Company_040,Company_040,Indonesia,Food Products,Consumer Staples,2020,2019,10,7362.27195,original,B,2,3.3,2.7,52,4.2,29,3.4,19,2019,Brazil,soy,100.740694,56981.06232,201163,1934.63228178303,3823.83106535223,1340.64216910562,292.150767731733,7054.48065650889,0.345087247315386,0.218353591240379,0.33615723580974,0.212936705934738,0.280796684008546,0.723752882067541,0.163366181627346,426.5,0,6903.2534797052
Company_040,Company_040,Indonesia,Food Products,Consumer Staples,2021,2020,12,7620.865385,original,B,1.6,2.9,2.9,37,3.1,30,2.6,33,2020,Brazil,soy,181.8614521,80696.75134,201163,2067.81620753938,4057.23124349743,1470.08654018014,255.173592786153,6730.08785287021,0.304294193112067,0.174289352594071,0.262643270544461,0.224944626571357,0.325875855733526,0.640010667648373,0.178074956577396,438.5,0,6557.46956928993
Company_041,Company_041,China,Food Products,Consumer Staples,2019,2018,5,2410.544722,original,BB,3.5,4,2.1,39,5.6,38,4.7,23,2018,Brazil,chicken,0.035917382,335.52,322736,1429.18447793584,1053.17551533642,761.781667643192,41.0300556365626,909.79514488706,0.148202810089567,0.0543585951129019,0.157999348034497,0.45378279362212,0.299093631083914,0.834764828362313,0.331337558276053,414.5,0,629.793352666419
Company_041,Company_041,China,Food Products,Consumer Staples,2019,2018,5,2410.544722,original,BB,3.5,4,2.1,39,5.6,38,4.7,23,2018,Brazil,pork,0.009691337,193.8,322736,1429.18447793584,1053.17551533642,761.781667643192,41.0300556365626,909.79514488706,0.148202810089567,0.0543585951129019,0.157999348034497,0.45378279362212,0.299093631083914,0.834764828362313,0.331337558276053,414.5,0,629.793352666419
